246,0,502
247,0,507
247,0,506
248,0,503
248,0,504
249,0,506
250,0,503
250,0,508
251,0,508
252,0,502
252,0,504
253,0,507
254,0,504
254,0,506
256,0,508
257,0,503
257,0,506
258,0,509
259,0,503
259,0,507
260,0,508
261,0,503
261,0,505
262,0,506
263,0,505
263,0,505
264,0,508
265,0,503
268,0,506
269,0,503
269,0,506
270,0,506
271,0,502
271,0,505
272,0,509
273,0,503
273,0,506
274,0,508
275,0,503
275,0,505
276,0,509
277,0,502
277,0,505
278,0,505
279,0,502
279,0,507
280,0,506
281,0,501
281,0,505
282,0,508
283,0,501
283,0,507
284,0,508
285,0,502
285,0,506
286,0,508
287,0,500
287,0,507
288,0,507
289,0,502
289,0,505
290,0,509
291,0,501
291,0,506
292,0,508
293,0,502
293,0,505
294,0,507
295,0,501
295,0,507
296,0,507
297,0,502
297,0,508
299,0,508
302,0,505
303,0,508
303,0,503
304,0,506
305,0,506
305,0,503
306,0,505
307,0,508
307,0,503
308,0,504
309,0,507
309,0,503
310,0,507
311,0,506
311,0,501
312,0,506
313,0,506
313,0,503
314,0,507
315,0,506
315,0,502
316,0,506
317,0,506
317,0,503
318,0,504
319,0,505
319,0,504
320,0,505
321,0,506
321,0,503
322,0,505
323,0,505
323,0,503
324,0,505
325,0,508
325,0,503
326,0,508
327,0,507
327,0,504
328,0,506
329,0,507
329,0,503
330,0,506
331,0,508
331,0,503
332,0,505
333,0,506
336,0,504
337,0,509
337,0,504
338,0,507
339,0,507
339,0,503
340,0,507
342,0,507
342,0,503
343,0,505
344,0,507
344,0,506
345,0,505
345,0,505
346,0,504
347,0,505
347,0,506
348,0,505
349,0,505
349,0,505
350,0,507
351,0,504
351,0,507
352,0,504
353,0,503
353,0,506
354,0,507
355,0,505
355,0,507
356,0,505
357,0,508
357,0,506
358,0,503
359,0,506
359,0,507
360,0,505
361,0,504
361,0,506
362,0,503
363,0,504
363,0,507
364,0,505
365,0,504
365,0,509
366,0,504
367,0,505
370,0,506
371,0,505
371,0,506
372,0,505
373,0,505
373,0,508
374,0,506
375,0,503
375,0,507
376,0,508
377,0,504
377,0,506
378,0,507
379,0,504
379,0,506
380,0,506
381,0,506
381,0,507
382,0,506
382,0,503
384,0,506
385,0,507
385,0,505
386,0,506
387,0,506
387,0,506
388,0,507
389,0,507
389,0,504
390,0,508
391,0,507
391,0,502
392,0,506
393,0,509
393,0,503
394,0,506
395,0,507
395,0,505
396,0,507
397,0,505
397,0,505
398,0,506
399,0,508
399,0,504
400,0,505
401,0,508
401,0,504
405,0,509
405,0,504
406,0,505
407,0,507
407,0,502
408,0,506
409,0,509
409,0,503
410,0,507
411,0,507
411,0,502
412,0,504
413,0,509
413,0,503
414,0,505
414,0,509
415,0,503
416,0,505
416,0,507
417,0,503
418,0,506
418,0,506
419,0,505
420,0,506
420,0,508
421,0,502
422,0,507
422,0,508
423,0,504
424,0,504
424,0,508
425,0,504
427,0,504
427,0,508
428,0,504
429,0,507
429,0,509
430,0,503
431,0,507
431,0,508
432,0,502
433,0,506
433,0,506
434,0,501
435,0,507
435,0,509
436,0,501
439,0,508
440,0,500
441,0,505
441,0,508
442,0,502
443,0,506
443,0,507
444,0,504
445,0,506
445,0,507
446,0,503
447,0,506
447,0,508
448,0,504
449,0,506
449,0,507
450,0,505
451,0,506
451,0,507
452,0,503
453,0,505
453,0,507
454,0,501
455,0,505
455,0,509
456,0,503
457,0,505
457,0,506
458,0,503
459,0,506
459,0,508
460,0,504
461,0,505
461,0,507
462,0,503
463,0,506
463,0,508
464,0,502
465,0,505
465,0,506
466,0,501
467,0,505
467,0,508
468,0,503
470,0,504
470,0,507
473,0,507
474,0,507
475,0,503
475,0,506
476,0,507
477,0,504
477,0,507
478,0,508
479,0,501
479,0,505
480,0,507
481,0,504
481,0,508
482,0,508
483,0,504
483,0,507
484,0,507
485,0,503
485,0,505
486,0,506
487,0,504
487,0,505
488,0,508
489,0,505
489,0,505
490,0,508
491,0,504
491,0,506
492,0,505
493,0,503
493,0,506
494,0,508
495,0,504
495,0,506
496,0,507
497,0,503
497,0,506
498,0,507
499,0,503
499,0,507
500,0,506
501,0,502
501,0,506
502,0,509
503,0,505
503,0,504
504,0,507
507,0,505
508,0,507
509,0,505
509,0,506
510,0,509
512,0,504
512,0,505
513,0,508
514,0,505
514,0,505
515,0,506
516,0,505
516,0,506
517,0,505
518,0,503
518,0,507
519,0,508
519,0,503
520,0,504
521,0,508
521,0,506
522,0,506
523,0,508
523,0,504
524,0,506
525,0,508
525,0,504
526,0,504
527,0,509
527,0,504
528,0,504
529,0,507
529,0,506
530,0,506
531,0,505
531,0,504
532,0,505
533,0,507
533,0,505
534,0,504
535,0,507
535,0,505
536,0,506
537,0,507
537,0,505
538,0,506
541,0,506
542,0,504
543,0,507
543,0,507
544,0,504
545,0,508
545,0,504
546,0,507
547,0,505
547,0,507
548,0,505
549,0,508
549,0,504
550,0,504
551,0,508
551,0,505
552,0,505
553,0,508
553,0,505
555,0,506
556,0,508
556,0,504
557,0,505
558,0,508
558,0,506
559,0,506
560,0,507
560,0,506
561,0,506
562,0,506
562,0,504
563,0,506
564,0,509
564,0,504
565,0,504
566,0,508
566,0,506
567,0,503
568,0,507
568,0,505
569,0,508
570,0,506
570,0,505
571,0,505
572,0,509
572,0,505
573,0,504
576,0,505
577,0,505
578,0,507
578,0,505
579,0,503
580,0,506
580,0,505
581,0,506
582,0,507
582,0,505
583,0,506
584,0,507
584,0,505
585,0,508
585,0,507
586,0,507
587,0,504
587,0,509
588,0,506
589,0,506
589,0,506
590,0,505
591,0,505
591,0,506
592,0,507
593,0,506
593,0,508
594,0,505
595,0,505
595,0,506
596,0,507
598,0,504
598,0,509
599,0,506
600,0,505
600,3597,507
601,3594,508
602,3591,509
603,3588,509
604,3585,507
604,3582,507
605,3579,507
606,3576,507
607,3573,508
613,3570,506
614,3567,506
615,3564,505
615,3561,505
616,3558,508
617,3555,508
618,3552,506
618,3549,508
619,3546,506
620,3543,506
621,3540,509
622,3537,506
622,3534,508
623,3531,505
624,3528,507
625,3525,506
625,3522,506
626,3519,508
627,3516,506
628,3513,508
629,3510,507
629,3507,505
630,3504,508
631,3501,506
632,3498,506
633,3495,507
633,3492,504
634,3489,507
635,3486,508
636,3483,506
636,3480,507
637,3477,504
638,3474,506
640,3471,508
641,3468,505
641,3465,506
642,3462,505
645,3459,510
646,3456,507
647,3453,507
648,3450,507
648,3447,506
649,3444,507
650,3441,506
651,3438,509
652,3435,509
652,3432,505
653,3429,506
654,3426,504
655,3423,506
656,3420,509
656,3417,506
657,3414,507
658,3411,508
659,3408,506
659,3405,508
660,3402,506
661,3399,507
662,3396,507
663,3393,504
663,3390,507
664,3387,507
665,3384,508
666,3381,509
666,3378,506
667,3375,507
668,3372,507
669,3369,508
670,3366,507
670,3363,506
671,3360,509
672,3357,506
673,3354,507
676,3351,505
677,3348,507
678,3345,507
678,3342,508
679,3339,507
680,3336,505
681,3333,506
683,3330,508
683,3327,506
684,3324,508
685,3321,506
686,3318,505
686,3315,509
687,3312,507
688,3309,509
689,3306,506
690,3303,506
690,3300,509
691,3297,507
692,3294,509
693,3291,508
693,3288,506
694,3285,508
695,3282,504
696,3279,508
697,3276,508
697,3273,508
698,3270,507
699,3267,506
700,3264,507
700,3261,508
701,3258,506
702,3255,507
703,3252,506
704,3249,507
704,3246,508
705,3243,506
709,3240,508
709,3237,506
710,3234,507
711,3231,505
712,3228,506
712,3225,508
713,3222,507
714,3219,507
715,3216,508
716,3213,505
716,3210,508
717,3207,506
718,3204,511
719,3201,507
719,3198,506
720,3195,508
721,3192,503
722,3189,507
723,3186,509
723,3183,506
724,3180,509
726,3177,505
727,3174,508
728,3171,508
728,3168,506
729,3165,508
730,3162,504
731,3159,505
731,3156,507
732,3153,507
733,3150,508
734,3147,507
735,3144,504
735,3141,507
736,3138,506
737,3135,508
740,3132,506
741,3129,510
742,3126,505
743,3123,507
743,3120,508
744,3117,507
745,3114,510
746,3111,507
747,3108,507
747,3105,508
748,3102,504
749,3099,507
750,3096,505
750,3093,508
751,3090,509
752,3087,505
753,3084,506
754,3081,507
754,3078,508
755,3075,508
756,3072,506
757,3069,507
757,3066,508
758,3063,506
759,3060,509
760,3057,504
761,3054,507
761,3051,507
762,3048,506
763,3045,509
764,3042,504
765,3039,507
765,3036,506
766,3033,507
768,3030,510
769,3027,506
769,3024,506
773,3021,507
774,3018,507
774,3015,509
775,3012,506
776,3009,508
777,3006,504
777,3003,505
778,3000,509
779,2997,505
780,2994,507
781,2991,504
781,2988,506
782,2985,506
783,2982,506
784,2979,508
785,2976,505
785,2973,507
786,2970,507
787,2967,506
788,2964,509
788,2961,507
789,2958,506
790,2955,508
791,2952,504
792,2949,508
792,2946,506
793,2943,507
794,2940,507
795,2937,504
795,2934,509
796,2931,508
797,2928,507
798,2925,509
799,2922,505
799,2919,508
800,2916,509
804,2913,506
804,2910,506
805,2907,507
806,2904,506
807,2901,504
807,2898,507
808,2895,510
809,2892,508
811,2889,508
812,2886,503
812,2883,507
813,2880,507
814,2877,505
815,2874,508
815,2871,506
816,2868,507
817,2865,509
818,2862,504
819,2859,507
819,2856,506
820,2853,506
821,2850,509
822,2847,504
822,2844,507
823,2841,506
824,2838,507
825,2835,508
826,2832,504
826,2829,509
827,2826,507
828,2823,506
829,2820,508
829,2817,505
830,2814,506
831,2811,507
832,2808,507
833,2805,508
836,2802,505
837,2799,507
838,2796,504
838,2793,507
839,2790,509
840,2787,507
841,2784,507
841,2781,504
842,2778,506
843,2775,507
844,2772,505
845,2769,509
845,2766,509
846,2763,507
847,2760,508
848,2757,505
849,2754,508
849,2751,507
850,2748,507
851,2745,508
852,2742,506
852,2739,507
854,2736,506
855,2733,507
856,2730,507
857,2727,504
857,2724,506
858,2721,508
859,2718,507
860,2715,508
860,2712,504
861,2709,504
862,2706,509
863,2703,507
864,2700,507
864,2697,503
865,2694,506
869,2691,507
869,2688,509
870,2685,508
871,2682,504
872,2679,509
872,2676,503
873,2673,507
874,2670,509
875,2667,507
876,2664,507
876,2661,505
877,2658,507
878,2655,508
879,2652,506
879,2649,506
880,2646,505
881,2643,506
882,2640,507
883,2637,507
883,2634,508
884,2631,507
885,2628,506
886,2625,507
886,2622,505
887,2619,506
888,2616,508
889,2613,507
890,2610,507
890,2607,507
891,2604,507
892,2601,507
893,2598,507
894,2595,507
894,2592,503
896,2589,505
897,2586,506
900,2583,507
901,2580,507
902,2577,505
902,2574,507
903,2571,503
904,2568,507
905,2565,510
906,2562,503
906,2559,506
907,2556,506
908,2553,507
909,2550,508
909,2547,505
910,2544,505
911,2541,503
912,2538,508
913,2535,509
913,2532,505
914,2529,507
915,2526,506
916,2523,508
917,2520,507
917,2517,505
918,2514,508
919,2511,506
920,2508,506
920,2505,507
921,2502,502
922,2499,505
923,2496,507
924,2493,508
924,2490,507
925,2487,504
926,2484,506
927,2481,506
927,2478,506
928,2475,508
932,2472,506
932,2469,508
933,2466,505
934,2463,506
935,2460,509
935,2457,506
936,2454,508
937,2451,505
939,2448,504
940,2445,505
940,2442,504
941,2439,509
942,2436,506
943,2433,507
943,2430,507
944,2427,506
945,2424,506
946,2421,505
947,2418,506
947,2415,507
948,2412,505
949,2409,507
950,2406,509
950,2403,507
951,2400,507
952,2397,504
953,2394,508
954,2391,509
954,2388,506
955,2385,507
956,2382,505
957,2379,507
958,2376,508
958,2373,506
959,2370,508
960,2367,505
963,2364,507
964,2361,504
965,2358,505
966,2355,508
966,2352,506
967,2349,509
968,2346,505
969,2343,507
970,2340,506
970,2337,505
971,2334,507
972,2331,506
973,2328,508
973,2325,509
974,2322,505
975,2319,505
976,2316,506
977,2313,508
977,2310,508
978,2307,505
979,2304,506
980,2301,506
980,2298,507
982,2295,508
983,2292,505
984,2289,507
985,2286,508
985,2283,509
986,2280,508
987,2277,504
988,2274,506
988,2271,507
989,2271,505
990,2268,506
991,2268,506
992,2268,507
992,2265,508
996,2265,507
997,2262,508
997,2259,506
998,2256,508
999,2253,504
1000,2250,508
1000,2247,507
1001,2244,506
1002,2244,509
1003,2244,502
1004,2244,504
1005,2244,506
1005,2244,504
1006,2244,507
1007,2244,504
1008,2244,506
1009,2244,505
1009,2244,505
1010,2244,507
1011,2244,504
1012,2244,509
1013,2244,503
1013,2244,507
1014,2244,508
1015,2244,503
1016,2244,508
1017,2244,503
1018,2244,507
1018,2244,506
1019,2244,504
1020,2244,507
1021,2244,500
1022,2244,507
1022,2244,506
1027,2244,506
1028,2244,504
1028,2244,505
1029,2244,508
1030,2244,504
1031,2244,508
1032,2244,502
1033,2244,507
1033,2244,507
1034,2244,506
1035,2244,507
1036,2244,502
1037,2244,505
1037,2244,506
1038,2244,505
1039,2244,507
1040,2244,504
1041,2244,507
1041,2244,504
1042,2244,504
1043,2244,508
1044,2244,503
1045,2244,507
1046,2244,503
1046,2244,506
1047,2244,507
1048,2244,504
1049,2244,509
1050,2244,502
1050,2244,507
1051,2244,507
1052,2244,505
1053,2244,506
1054,2244,501
1057,2244,508
1058,2244,504
1059,2244,506
1060,2244,503
1060,2244,504
1061,2244,507
1062,2244,505
1063,2244,507
1064,2244,501
1064,2244,505
1065,2244,507
1067,2244,504
1068,2244,507
1069,2244,503
1069,2244,506
1070,2244,507
1071,2244,505
1072,2244,507
1073,2244,503
1074,2244,506
1074,2244,504
1075,2244,507
1076,2244,508
1077,2244,506
1078,2244,504
1078,2244,505
1079,2244,508
1080,2244,507
1081,2244,507
1082,2244,506
1082,2244,502
1083,2244,506
1084,2244,506
1085,2244,504
1086,2244,508
1089,2244,506
1090,2244,506
1091,2244,505
1092,2244,506
1092,2244,502
1093,2244,506
1094,2244,506
1095,2244,505
1096,2244,507
1096,2244,502
1097,2244,505
1098,2244,507
1099,2244,505
1100,2244,507
1101,2244,504
1101,2244,505
1102,2244,507
1103,2244,506
1104,2244,510
1105,2244,505
1105,2244,508
1106,2244,506
1107,2244,506
1108,2244,509
1110,2244,506
1111,2244,507
1111,2244,502
1112,2244,506
1113,2244,507
1114,2244,506
1115,2244,509
1115,2244,501
1116,2244,507
1117,2244,508
1120,2244,507
1121,2244,503
1122,2244,506
1123,2244,507
1124,2244,506
1125,2244,506
1125,2244,503
1126,2244,506
1127,2244,504
1128,2244,507
1129,2244,507
1129,2244,502
1130,2244,506
1131,2244,504
1132,2244,506
1133,2244,506
1133,2244,504
1134,2244,507
1135,2244,506
1136,2244,504
1137,2244,507
1138,2244,504
1138,2244,509
1139,2244,504
1140,2244,507
1141,2244,507
1142,2244,505
1142,2244,507
1143,2244,502
1144,2244,506
1145,2244,508
1146,2244,506
1146,2244,508
1147,2244,503
1159,2244,506
1160,2244,508
1161,2244,505
1161,2244,506
1162,2244,502
1163,2244,506
1164,2244,505
1165,2244,504
1166,2244,505
1166,2244,505
1167,2244,507
1168,2244,505
1169,2244,504
1170,2244,508
1170,2244,504
1171,2244,507
1172,2244,502
1173,2244,505
1174,2244,507
1175,2244,503
1175,2244,508
1176,2244,501
1177,2244,506
1178,2244,507
1179,2244,505
1179,2244,506
1180,2244,504
1181,2244,506
1182,2244,505
1183,2244,507
1184,2244,508
1184,2244,503
1185,2244,505
1186,2244,503
1189,2244,506
1190,2244,503
1191,2244,508
1192,2244,505
1193,2244,508
1195,2244,506
1195,2244,503
1196,2244,507
1197,2244,504
1198,2244,506
1199,2244,509
1199,2244,505
1200,2244,508
1201,2244,503
1202,2244,506
1203,2244,510
1204,2244,506
1204,2244,507
1205,2244,503
1206,2244,507
1207,2244,506
1208,2244,507
1208,2244,507
1209,2244,501
1210,2244,506
1211,2244,503
1212,2244,507
1212,2244,507
1213,2244,505
1214,2244,508
1215,2244,503
1216,2244,506
1217,2244,505
1217,2244,504
1221,2244,505
1222,2244,506
1222,2244,507
1223,2244,504
1224,2244,506
1225,2244,504
1226,2244,505
1226,2244,506
1227,2244,505
1228,2244,506
1229,2244,504
1230,2244,506
1231,2244,507
1231,2244,505
1232,2244,506
1233,2244,503
1234,2244,505
1235,2244,505
1235,2244,506
1236,2244,506
1238,2244,501
1239,2244,508
1240,2244,506
1240,2244,505
1241,2244,507
1242,2244,505
1243,2244,506
1244,2244,505
1245,2244,505
1245,2244,509
1246,2244,505
1247,2244,507
1248,2244,504
1249,2244,506
1252,2244,502
1253,2244,506
1254,2244,505
1254,2244,507
1255,2244,508
1256,2244,504
1257,2244,506
1258,2244,504
1259,2244,506
1259,2244,506
1260,2244,506
1261,2244,507
1262,2244,503
1263,2244,505
1263,2244,506
1264,2244,506
1265,2244,506
1266,2244,504
1267,2244,507
1268,2244,505
1268,2244,506
1269,2244,505
1270,2244,504
1271,2244,508
1272,2244,506
1272,2244,505
1273,2244,508
1274,2244,504
1275,2244,507
1276,2244,502
1277,2244,506
1277,2244,506
1278,2244,505
1280,2244,506
1283,2244,504
1284,2244,506
1285,2244,502
1286,2244,507
1287,2244,504
1287,2244,507
1288,2244,506
1289,2244,504
1290,2244,508
1291,2244,502
1292,2244,507
1292,2244,506
1293,2244,506
1294,2244,507
1295,2244,500
1296,2244,508
1296,2244,506
1297,2244,506
1298,2244,506
1299,2244,503
1300,2244,506
1300,2244,504
1301,2244,505
1302,2244,508
1303,2244,505
1304,2244,504
1305,2244,504
1305,2244,505
1306,2244,506
1307,2244,504
1308,2244,506
1309,2244,505
1309,2244,507
1310,2244,508
1311,2244,505
1314,2244,505
1315,2244,505
1316,2244,507
1317,2244,504
1318,2244,505
1318,2244,503
1319,2244,504
1320,2244,508
1321,2244,505
1323,2244,507
1324,2244,504
1324,2244,505
1325,2244,508
1326,2244,504
1327,2244,506
1328,2244,503
1328,2244,505
1329,2244,507
1330,2244,505
1331,2244,508
1332,2244,503
1332,2244,508
1333,2244,506
1334,2244,505
1335,2244,508
1336,2244,504
1337,2244,508
1337,2244,506
1338,2244,507
1339,2244,507
1340,2244,504
1341,2244,509
1341,2244,503
1342,2244,506
1346,2244,503
1346,2244,507
1347,2244,506
1348,2244,506
1349,2244,509
1350,2244,506
1351,2244,506
1351,2244,504
1352,2244,505
1353,2244,506
1354,2244,506
1355,2244,507
1355,2244,506
1356,2244,507
1357,2244,506
1358,2244,504
1359,2244,506
1359,2244,503
1360,2244,507
1361,2244,507
1362,2244,505
1363,2244,507
1364,2244,504
1364,2244,508
1366,2244,507
1367,2244,506
1368,2244,507
1369,2244,503
1369,2244,507
1370,2244,505
1371,2244,506
1372,2244,507
1373,2244,504
1373,2244,508
1377,2244,505
1378,2244,507
1379,2244,505
1379,2244,506
1380,2244,506
1381,2244,505
1382,2244,507
1383,2244,504
1383,2244,506
1384,2244,505
1385,2244,507
1386,2244,504
1387,2244,505
1387,2244,507
1388,2244,504
1389,2244,505
1390,2244,507
1391,2244,504
1392,2244,506
1392,2244,504
1393,2244,506
1394,2244,508
1395,2244,505
1396,2244,508
1396,2244,501
1397,2244,505
1398,2244,505
1399,2244,503
1400,2244,507
1400,2244,503
1401,2244,506
1402,2244,504
1403,2244,507
1404,2244,508
1408,2244,506
1409,2244,509
1410,2244,505
1410,2244,506
1411,2244,502
1412,2244,506
1413,2244,507
1414,2244,505
1415,2244,508
1415,2244,503
1416,2244,505
1417,2244,506
1418,2244,505
1419,2244,507
1419,2244,506
1420,2244,507
1421,2244,505
1422,2244,505
1423,2244,509
1423,2244,503
1424,2244,506
1425,2244,502
1426,2244,505
1427,2244,508
1428,2244,504
1428,2244,508
1429,2244,503
1430,2244,506
1431,2244,508
1432,2244,504
1432,2244,505
1433,2244,502
1434,2244,508
1435,2244,506
1438,2244,507
1439,2244,505
1440,2244,506
1441,2244,507
1441,2244,505
1442,2244,507
1443,2244,503
1444,2244,506
1445,2244,507
1445,2244,508
1446,2244,507
1447,2244,501
1448,2244,508
1449,2244,506
1451,2244,506
1451,2244,507
1452,2244,503
1453,2244,506
1454,2244,505
1455,2244,504
1455,2244,506
1456,2244,505
1457,2244,505
1458,2244,506
1459,2244,505
1459,2244,506
1460,2244,504
1461,2244,506
1462,2244,505
1463,2244,507
1464,2244,508
1464,2244,504
1465,2244,507
1466,2244,504
1469,2244,508
1470,2244,504
1471,2244,507
1472,2244,506
1473,2244,505
1473,2244,508
1474,2244,505
1475,2244,507
1476,2244,505
1477,2244,506
1478,2244,508
1478,2244,507
1479,2244,507
1480,2244,505
1481,2244,506
1482,2244,507
1482,2244,505
1483,2244,506
1484,2244,501
1485,2244,506
1486,2244,506
1486,2244,505
1487,2244,507
1488,2244,503
1489,2244,507
1490,2244,505
1491,2244,505
1491,2244,509
1492,2244,503
1494,2244,507
1495,2244,505
1496,2244,506
1496,2244,508
1497,2244,503
1501,2244,505
1501,2244,509
1502,2244,508
1503,2244,504
1504,2244,508
1505,2244,504
1506,2244,506
1506,2244,507
1507,2244,506
1508,2244,506
1509,2244,503
1510,2244,507
1510,2244,506
1511,2244,505
1512,2244,506
1513,2244,504
1514,2244,506
1515,2244,506
1515,2244,505
1516,2244,507
1517,2244,505
1518,2244,505
1519,2244,504
1519,2244,506
1520,2244,506
1521,2244,505
1522,2244,508
1523,2244,505
1524,2244,507
1524,2244,507
1525,2244,503
1526,2244,506
1527,2244,504
1528,2244,507
1531,2244,502
1532,2244,507
1533,2244,503
1533,2244,506
1534,2244,508
1536,2244,504
1537,2244,506
1538,2244,502
1539,2244,506
1539,2244,508
1540,2244,505
1541,2244,507
1542,2244,503
1543,2244,507
1543,2244,507
1544,2244,502
1545,2244,509
1546,2244,505
1547,2244,506
1548,2244,505
1548,2244,506
1549,2244,509
1550,2244,502
1551,2244,507
1552,2244,504
1552,2244,506
1553,2244,508
1554,2244,505
1555,2244,507
1556,2244,503
1557,2244,505
1557,2244,506
1558,2244,505
1559,2244,506
1560,2244,504
1563,2244,507
1564,2244,505
1565,2244,507
1566,2244,503
1566,2244,506
1567,2244,506
1568,2244,506
1569,2244,508
1570,2244,503
1571,2244,508
1571,2244,505
1572,2244,506
1573,2244,508
1574,2244,504
1575,2244,505
1575,2244,505
1576,2244,506
1577,2244,509
1579,2244,506
1580,2244,507
1581,2244,503
1581,2244,506
1582,2244,508
1583,2244,507
1584,2244,506
1585,2244,503
1585,2244,508
1586,2244,505
1587,2244,505
1588,2244,506
1589,2244,505
1590,2244,507
1590,2244,506
1591,2244,507
1596,2244,504
1597,2244,506
1598,2244,507
1599,2244,503
1600,2244,507
1600,2244,505
1601,2244,505
1602,2244,507
1603,2244,505
1604,2244,507
1604,2244,505
1605,2244,506
1606,2244,507
1607,2244,505
1608,2244,504
1608,2244,503
1609,2244,507
1610,2244,509
1611,2244,505
1612,2244,507
1613,2244,502
1613,2244,507
1614,2244,508
1615,2244,504
1616,2244,509
1617,2244,502
1617,2244,506
1618,2244,504
1619,2244,506
1620,2244,507
1622,2244,503
1622,2244,506
1623,2244,505
1624,2244,507
1628,2244,504
1628,2244,505
1629,2244,504
1630,2244,506
1631,2244,506
1632,2244,504
1632,2244,506
1633,2244,505
1634,2244,507
1635,2244,507
1636,2244,504
1636,2244,508
1637,2244,502
1638,2244,505
1639,2244,506
1640,2244,505
1641,2244,505
1641,2244,503
1642,2244,507
1643,2244,507
1644,2244,505
1645,2244,508
1645,2244,503
1646,2244,505
1647,2244,505
1648,2244,506
1649,2244,507
1649,2244,505
1650,2244,507
1651,2244,508
1652,2244,506
1653,2244,509
1654,2244,504
1654,2244,508
1658,2244,507
1658,2244,506
1659,2244,502
1660,2244,507
1661,2244,509
1662,2244,504
1664,2244,506
1664,2244,503
1665,2244,507
1666,2244,506
1667,2244,505
1668,2244,507
1668,2244,504
1669,2244,506
1670,2244,507
1671,2244,506
1672,2244,507
1672,2244,503
1673,2244,507
1674,2244,504
1675,2244,506
1676,2244,507
1677,2244,506
1677,2244,508
1678,2244,503
1679,2244,507
1680,2244,506
1681,2244,505
1681,2244,507
1682,2244,503
1683,2244,507
1684,2244,507
1685,2244,505
1685,2244,507
1689,2244,505
1690,2244,508
1690,2244,506
1691,2244,508
1692,2244,502
1693,2244,506
1694,2244,507
1695,2244,505
1695,2244,505
1696,2244,502
1697,2244,508
1698,2244,508
1699,2244,504
1699,2244,508
1700,2244,503
1701,2244,507
1702,2244,506
1703,2244,507
1703,2244,508
1704,2244,503
1705,2244,507
1707,2244,504
1708,2244,508
1709,2244,507
1709,2244,506
1710,2244,506
1711,2244,504
1712,2244,507
1713,2244,508
1713,2244,505
1714,2244,506
1715,2244,506
1716,2244,505
1717,2244,508
1720,2244,508
1721,2244,504
1722,2244,505
1723,2244,508
1723,2244,504
1724,2244,510
1725,2244,503
1726,2244,506
1727,2244,507
1727,2244,504
1728,2244,507
1729,2244,502
1730,2244,506
1731,2244,507
1731,2244,505
1732,2244,510
1733,2244,503
1734,2244,507
1735,2244,505
1736,2244,506
1736,2244,508
1737,2244,504
1738,2244,506
1739,2244,506
1740,2244,507
1740,2244,508
1741,2244,505
1742,2244,505
1743,2244,505
1744,2244,506
1744,2244,508
1745,2244,503
1746,2244,507
1747,2244,503
1751,2244,507
1752,2244,502
1753,2244,508
1754,2244,505
1755,2244,506
1755,2244,507
1756,2244,505
1757,2244,506
1758,2244,504
1759,2244,507
1760,2244,506
1760,2244,504
1761,2244,507
1762,2244,503
1763,2244,508
1764,2244,506
1764,2244,504
1765,2244,508
1766,2244,504
1767,2244,508
1768,2244,505
1768,2244,508
1769,2244,507
